Txn Hash,Blockno,UnixTimestamp,DateTime (UTC),Action,Amount (Out),Token (Out),Amount (In),Token (In),Swapped Rate,Swapped Pair,DEX
0xa3bad4fd62aaa5e92d6c7b9db9e0c9dd185a22263d1b0a7f5cf814ceb34aae20,18473543,1698796811,2023-11-01 00:00:11,Buy,0.198, ETH, 449918.155717309, $STACK,0.00000044,ETH per $STACK,Uniswap V2
0x0a2ceeec3ea1e787834f9813100b9e223ea22a78790a2b4248a9dcaefced4ac0,18473543,1698796811,2023-11-01 00:00:11,Buy,0.05, ETH, 109491.02214966, $STACK,0.00000046,ETH per $STACK,Uniswap V2
0xec16dfd2b5cdae280cc56255f3a81fe213d6e1a1224cd6c93eed67dabb823c73,18473543,1698796811,2023-11-01 00:00:11,Buy,1.12054127740831, ETH, 25000, HELLO,0.00004482,ETH per HELLO,Uniswap V2
0xd1860e5695fc2ccfe283b147739f9b91953b825b1fab48f9be4c083f39792a1c,18473543,1698796811,2023-11-01 00:00:11,Buy,0.0253832639892768, ETH, 2230.90244716538, RAVEN,0.00001138,ETH per RAVEN,Uniswap V2
0x7b521e54f6c9579a7a1d7901585066baa0e7e77dc4180a043e7deade8d9bf206,18473543,1698796811,2023-11-01 00:00:11,Buy,1.5, ETH, 74258.0845752718, $VAULT,0.00002020,ETH per $VAULT,Uniswap V2
0x7d72c95a8b89058381f670db8e18e8a05d5400daaf8439c4e003eb4c9f834d6e,18473543,1698796811,2023-11-01 00:00:11,Buy,0.05, ETH, 1486499.84192252, NARUTO,0.00000003,ETH per NARUTO,Uniswap V3
0x5a005f8cdaacfe0fe4593a2e3faf4e4f5191420e2f64a6579bcb7622abb0b1e5,18473543,1698796811,2023-11-01 00:00:11,Buy,0.0149527527722111, ETH, 5000000, DORK,0.00000000,ETH per DORK,Uniswap V2
0xc2f43f1d363169bd98d7a731b1ee8ff4c54585f4d72f2f4e91eb4d700ce9a4a3,18473543,1698796811,2023-11-01 00:00:11,Buy,0.1, ETH, 80167520.7631163, Elonium,0.00000000,ETH per Elonium,Uniswap V2
0x2c1256dd609925801df435b06b595019f3c81237e4def027c4e0a2583482a26e,18473543,1698796811,2023-11-01 00:00:11,Buy,0.0417558380955917, ETH, 447, BIGTIME,0.00009341,ETH per BIGTIME,Uniswap V3
0x0787f07e993a6cae9d0e2d3a6995d7268ffbd235188635abd560faddd6d201e8,18473544,1698796823,2023-11-01 00:00:23,Buy,0.5, ETH, 1012931.38454072, $STACK,0.00000049,ETH per $STACK,Uniswap V2
0xd325c5f2f9f76f9a69e6f35b55052454186ab0370476ce818c4c509da879b8b9,18473544,1698796823,2023-11-01 00:00:23,Buy,0.0995, ETH, 8076.043345555, SOLANA,0.00001232,ETH per SOLANA,Uniswap V2
0x973b51247e8fee096b4779ff33f73867ce2f6f2fbbdd95adb1e0f91c280bbd64,18473544,1698796823,2023-11-01 00:00:23,Sell,90399.120727467, JUAN, 0.634650376071181, ETH,0.00000702,ETH per JUAN,Uniswap V2
0xbf3ad4dd51b243b861275cd71886f0a2dbee52802ad6f8a8bed89593ab431996,18473544,1698796823,2023-11-01 00:00:23,Buy,0.356189699510895, ETH, 16089920.4015718, LOAF,0.00000002,ETH per LOAF,Uniswap V2
0xbf3ad4dd51b243b861275cd71886f0a2dbee52802ad6f8a8bed89593ab431996,18473544,1698796823,2023-11-01 00:00:23,Buy,0.067417143867605, ETH, 6716.53756005747, OTACON,0.00001004,ETH per OTACON,Uniswap V3
0x8a0bc615f59582dcf70148fb04256811d37033a20be7179fd392e24bbaeb9db6,18473544,1698796823,2023-11-01 00:00:23,Buy,0.04, ETH, 1631233.20682096, LOAF,0.00000002,ETH per LOAF,Uniswap V2
0xdb967c522f71b5fba4a1959477343a1b9e959758139dba2528dca4113caa4251,18473544,1698796823,2023-11-01 00:00:23,Buy,0.3, ETH, 28500.5694509182, OTACON,0.00001053,ETH per OTACON,Uniswap V3
0x1c23627452e12ea560902bab1935a51032fcfa41b0656efb618442b2a35416d9,18473544,1698796823,2023-11-01 00:00:23,Sell,16089920.3847946, LOAF, 0.360978751254692, ETH,0.00000002,ETH per LOAF,Uniswap V2
0x1c23627452e12ea560902bab1935a51032fcfa41b0656efb618442b2a35416d9,18473544,1698796823,2023-11-01 00:00:23,Sell,6716.53595680849, OTACON, 0.0710133586234634, ETH,0.00001057,ETH per OTACON,Uniswap V3
0x00c2a566030d15c38597430586163074f9e50733dcabc3e15bfc207dc4dcd152,18473544,1698796823,2023-11-01 00:00:23,Buy,0.0995, ETH, 7680.2239106, SOLANA,0.00001296,ETH per SOLANA,Uniswap V2
0xf2955fca2dc5e05b6ff9779ddca1b330ce9e82eb353cee1c40b951000f107cd0,18473544,1698796823,2023-11-01 00:00:23,Buy,0.25, ETH, 456380.781649445, $STACK,0.00000055,ETH per $STACK,Uniswap V2
0xbcd67e6ab68f6e0c633bab137443dd7b6abdaef7581b0f258b6e2358cb1f5cdb,18473544,1698796823,2023-11-01 00:00:23,Buy,5000, DAI, 2.75230244654185, ETH,1,816.66081294,DAI per ETH
0xbcd67e6ab68f6e0c633bab137443dd7b6abdaef7581b0f258b6e2358cb1f5cdb,18473544,1698796823,2023-11-01 00:00:23,Buy,2.75230244654185, ETH, 129.079683393, SOL,0.02132251,ETH per SOL,Uniswap V3
0x3ff7992e61862357ef3bff0aa88201fce22b38509689a13562d88fb85f3ea392,18473544,1698796823,2023-11-01 00:00:23,Buy,0.1, ETH, 4735466.41082227, LOAF,0.00000002,ETH per LOAF,Uniswap V2
0xf22ed4c061f3c404406926785b2c5ecd1181c290ebc5bcba0b252c71e689ecc6,18473544,1698796823,2023-11-01 00:00:23,Buy,0.05, ETH, 87687.7574560768, $STACK,0.00000057,ETH per $STACK,Uniswap V2
0xceb498fd41c4e23b4d3dfca65901f4f094febcc32fcdd0791dad6f018dba5f86,18473544,1698796823,2023-11-01 00:00:23,Sell,188095.489316927, SELON, 0.0243171190739923, ETH,0.00000013,ETH per SELON,Uniswap V2
0xdcc56c529642bbe32599edf27ea7fc16439c8e3aba22a5eb11c4d6ac55778ff4,18473544,1698796823,2023-11-01 00:00:23,Sell,10876.5766383811, SELON, 0.00137340963851305, ETH,0.00000013,ETH per SELON,Uniswap V2
0xdcc56c529642bbe32599edf27ea7fc16439c8e3aba22a5eb11c4d6ac55778ff4,18473544,1698796823,2023-11-01 00:00:23,Sell,173331.459458058, SELON, 0.021425988527371, ETH,0.00000012,ETH per SELON,Uniswap V2
0x9efe7d64384d4241ffbf0ea5ec8dfbf15643a7c7585a37de4e5ad13717408e50,18473544,1698796823,2023-11-01 00:00:23,Buy,0.24034, ETH, 187911.679057731, OKIKU,0.00000128,ETH per OKIKU,Uniswap V2
0x74999df2a79d7839f133ad8ba35dbd21f2e65e6d0ba613fca5aace67eae56afc,18473544,1698796823,2023-11-01 00:00:23,Buy,0.05, ETH, 86547.2750269626, $STACK,0.00000058,ETH per $STACK,Uniswap V2
0x0b1d9f7414a7227d5f392ef0b58d37746974aaf3251522ed29efb4723f5793d4,18473544,1698796823,2023-11-01 00:00:23,Buy,0.05, ETH, 85428.9096674645, $STACK,0.00000059,ETH per $STACK,Uniswap V2
0xad7b10e13a5cbf39bd9c026cd480a3de6fabe7e8f29ba61673114cadcc4eb6bf,18473544,1698796823,2023-11-01 00:00:23,Buy,0.822444901841217, ETH, 44366317235.2929, PEPE2.0,0.00000000,ETH per PEPE2.0,Uniswap V2
0x467625a350e710fe72887d40ec41fe3005f7e59a7bb25f8cde0b4e8012e31413,18473544,1698796823,2023-11-01 00:00:23,Sell,120.180479222586, TC, 0.213299841751628, ETH,0.00177483,ETH per TC,Uniswap V2
0xa31e5c0613633957b20b46ba5ca49ce299e475abe6d299091ed462aa4104af6d,18473544,1698796823,2023-11-01 00:00:23,Sell,50145.96, WTK, 1.19796504335486, ETH,0.00002389,ETH per WTK,Uniswap V3
0x4f8d8474bc8e9d3b6226730a4f769142aad5ff1e4daa1b5d0d542830c7da5687,18473544,1698796823,2023-11-01 00:00:23,Sell,143.261304136238, TC, 0.228274182959162, ETH,0.00159341,ETH per TC,Uniswap V2
0xc0944c7962ec34a472f4daf71967abcc556fb20010575eeb661fa76d88111109,18473544,1698796823,2023-11-01 00:00:23,Buy,0.14, ETH, 4269208.36655612, Hustle,0.00000003,ETH per Hustle,Uniswap V2
0x1c0049f56d259e8f5e7eb4d7ae44401d0ea1baaffc4e0311f3eda4c1e74ae6e8,18473544,1698796823,2023-11-01 00:00:23,Buy,0.5, ETH, 5471.67963540618, UniBridge,0.00009138,ETH per UniBridge,Uniswap V2
0x3599a0433ca64593a0ad5adaffcb911c16f7173e132cf5b050d209ea296037ac,18473544,1698796823,2023-11-01 00:00:23,Sell,187410.295598617, BOE, 0.0125520493562042, ETH,0.00000007,ETH per BOE,Uniswap V2
0x891c4b12af204ccbb646e19d9e86aad5ae326d8764ac611bfd897d87e693dd91,18473544,1698796823,2023-11-01 00:00:23,Buy,1.14394160786375, ETH, 0.05997898, WBTC,19.07237515,ETH per WBTC,Uniswap V3
0xa970c7287889b8e1afb4c4283f38d50c94380a3517ee712e2e545537ad9c999c,18473544,1698796823,2023-11-01 00:00:23,Sell,30000000, BPD, 0.288358298209308, ETH,0.00000001,ETH per BPD,Uniswap V2
0xa970c7287889b8e1afb4c4283f38d50c94380a3517ee712e2e545537ad9c999c,18473544,1698796823,2023-11-01 00:00:23,Buy,0.288358298209308, ETH, 1180.77426606361, MSTR,0.00024421,ETH per MSTR,Uniswap V2
0xdd58e01208c57f3133987b754eca01014dcb5731c7f0d8e968e7862277f677b8,18473544,1698796823,2023-11-01 00:00:23,Sell,578085, BOE, 0.0379906773241332, ETH,0.00000007,ETH per BOE,Uniswap V2
0x09fa8f5ad27627fccd01e993bc253a4ee301416e235e97e32a775e7899c20377,18473544,1698796823,2023-11-01 00:00:23,Sell,1641177.45, Heth, 0.0202385878501962, ETH,0.00000001,ETH per Heth,Uniswap V2
0xeb4b6b595849a7ac7eb5e95c3dc683fb4909da53e8c91ace43422d443b1416d2,18473544,1698796823,2023-11-01 00:00:23,Buy,0.0681024233126321, ETH, 7942.77490286564, HBOT,0.00000857,ETH per HBOT,Uniswap V2
0x1b39b813412bd1990a9bdbc7ed739880a3fe0dd16756027fb13157718d29cd86,18473544,1698796823,2023-11-01 00:00:23,Buy,0.002, ETH, 227516.517466445, 9INCH,0.00000001,ETH per 9INCH,Uniswap V3
0x6f5825d250975b17eb57711c9da4ad940ee619ed220d6609885544f700c24107,18473544,1698796823,2023-11-01 00:00:23,Buy,0.2985, ETH, 945.619157869, MILK,0.00031567,ETH per MILK,Uniswap V2
0x78a8275df83d6a33db404ee6926d9e13487b0b608984782da4de701d33484559,18473544,1698796823,2023-11-01 00:00:23,Buy,0.022, ETH, 372658744071.77, TOT,0.00000000,ETH per TOT,Uniswap V2
0xc9b8ebe3ddc128d5b22a8bc7b332ad4b00f6c3c383263c5cbaa43718bef8624c,18473544,1698796823,2023-11-01 00:00:23,Sell,10098593.9966871, BENADRYL, 0.202732734346151, ETH,0.00000002,ETH per BENADRYL,Uniswap V2
0x7cc190cfaf25ded4d6bfd839db2a5985a5ee95b51af4481db6124225bae81234,18473544,1698796823,2023-11-01 00:00:23,Sell,502280.219864207, BOE, 0.03214372702669, ETH,0.00000006,ETH per BOE,Uniswap V2
0xeb19f27ef6c156f23335fb838430c93508d01c0d6c9bc660292a49401c2d1dfd,18473544,1698796823,2023-11-01 00:00:23,Buy,0.045, ETH, 412722240047.416, PEPE,0.00000000,ETH per PEPE,Uniswap V2
0x734982e2ba0d1a42717db8880a41b772457db94c3478ded54bd4fcee02a98b12,18473544,1698796823,2023-11-01 00:00:23,Sell,100000, OKIKU, 0.128005909385852, ETH,0.00000128,ETH per OKIKU,Uniswap V2
0xfbdc921579bc9ad739b7d69a503bb8e48318d571399dd87ae44fe24cb96ab3ea,18473544,1698796823,2023-11-01 00:00:23,Buy,0.72, ETH, 60924.1217372618, WSTOR,0.00001182,ETH per WSTOR,Uniswap V3
0xe60b2dfc74bc442723a35ff4213dbe24f63df61a0a530441176027e2c119ea3c,18473544,1698796823,2023-11-01 00:00:23,Buy,1040.8125, USDC, 0.572870824226416, ETH,1,816.83628487,USDC per ETH
0xe60b2dfc74bc442723a35ff4213dbe24f63df61a0a530441176027e2c119ea3c,18473544,1698796823,2023-11-01 00:00:23,Buy,0.572870824226416, ETH, 37828.1826511083, JOE,0.00001514,ETH per JOE,Uniswap V2
0x7d711c388d5d1d676331989944bfbd2a4a16215b20dbd9a92dd577a3fc804d19,18473544,1698796823,2023-11-01 00:00:23,Buy,0.125, ETH, 3445638.1984206, TIA,0.00000004,ETH per TIA,Uniswap V2
0xe803db8df15a7033ab3c28c7aa0f5bb52efa6a39e531c898a20307d986a8de02,18473544,1698796823,2023-11-01 00:00:23,Sell,1132.06052636692, OCEAN, 0.232737815547911, ETH,0.00020559,ETH per OCEAN,Uniswap V3
0xedd8c5a736047c7121706918c26c80799712b89ff69686354b8793d3c8b57cb6,18473544,1698796823,2023-11-01 00:00:23,Buy,0.2, ETH, 5064.312056117, $PAAL,0.00003949,ETH per $PAAL,Uniswap V2
0x8f0bd4450ce467c823c065187af447520470bd9e73b039286eab180be2ea5643,18473544,1698796823,2023-11-01 00:00:23,Buy,0.041324795259777, ETH, 32259.2780226312, OKIKU,0.00000128,ETH per OKIKU,Uniswap V2
0xefcd40279818c73a1e935b6c2433bb1a60077a70d1464943f629762e3b6040a5,18473544,1698796823,2023-11-01 00:00:23,Sell,0.829313721904466, UNIBOT, 0.0193594847546284, ETH,0.02334398,ETH per UNIBOT,Uniswap V2
0x34253372c026820d859e47040197c67459240df4d61106332b36eba96720f2d9,18473544,1698796823,2023-11-01 00:00:23,Buy,289.794675, USDC, 0.159473124399743, ETH,1,817.20071072,USDC per ETH
0x34253372c026820d859e47040197c67459240df4d61106332b36eba96720f2d9,18473544,1698796823,2023-11-01 00:00:23,Buy,168.58449263871, DAI, 0.092831875308595, ETH,1,816.01946614,DAI per ETH
0x34253372c026820d859e47040197c67459240df4d61106332b36eba96720f2d9,18473544,1698796823,2023-11-01 00:00:23,Sell,206.113596238466, LUSD, 0.114046115808721, ETH,0.00055332,ETH per LUSD,Uniswap V2
0x34253372c026820d859e47040197c67459240df4d61106332b36eba96720f2d9,18473544,1698796823,2023-11-01 00:00:23,Buy,142.557434, USDC, 0.0686807774141935, wstETH,2,075.65259695,USDC per wstETH
0x34253372c026820d859e47040197c67459240df4d61106332b36eba96720f2d9,18473544,1698796823,2023-11-01 00:00:23,Buy,215.204081, USDC, 0.00621238, WBTC,34,641.16506073,USDC per WBTC
0xaf0dc356838fd6a3bd96f4e63a2862f2e473795fa3f2a24259c5fcc43bc3b2fb,18473545,1698796835,2023-11-01 00:00:35,Buy,0.5, ETH, 797324.52510905, $STACK,0.00000063,ETH per $STACK,Uniswap V2
0xee82291213a8d25e666ba69bf7b4e741568947cbce7de898be5c8bb353c32293,18473545,1698796835,2023-11-01 00:00:35,Sell,1016068.52188676, $STACK, 0.623254075678647, ETH,0.00000061,ETH per $STACK,Uniswap V2
0xfdacc7dee442581fc8b5a960d0d20af10ef5c4a953ed3888e9d8ce8262e2bff3,18473545,1698796835,2023-11-01 00:00:35,Sell,1472, GNOME, 0.0603091011362946, ETH,0.00004097,ETH per GNOME,Uniswap V2
0x2374a82080d00a63b03bbf0f5700a4c7e1a20f02fdd9a5d3617e3a6bbbf6e975,18473545,1698796835,2023-11-01 00:00:35,Buy,0.0754747473280369, ETH, 1826.550054912, GNOME,0.00004132,ETH per GNOME,Uniswap V2
0x2374a82080d00a63b03bbf0f5700a4c7e1a20f02fdd9a5d3617e3a6bbbf6e975,18473545,1698796835,2023-11-01 00:00:35,Sell,26784055554.3512, TOAD, 0.212216687737438, ETH,0.00000000,ETH per TOAD,Uniswap V2
0x2374a82080d00a63b03bbf0f5700a4c7e1a20f02fdd9a5d3617e3a6bbbf6e975,18473545,1698796835,2023-11-01 00:00:35,Buy,0.420804029325509, ETH, 1866.87679949115, ETF,0.00022541,ETH per ETF,Uniswap V2
0xaabe583bfa81af887c31ceb8f56d81e1d020d09d63cf353f58d21f0d9dbc6d3f,18473545,1698796835,2023-11-01 00:00:35,Buy,0.2, ETH, 4622.505149425, GNOME,0.00004327,ETH per GNOME,Uniswap V2
0xe2719be95ed710a29f1f0d069d840e31975461b72748a7308ee163fa8015e8ab,18473545,1698796835,2023-11-01 00:00:35,Sell,310216189033.887, TOAD, 2.42725805648519, ETH,0.00000000,ETH per TOAD,Uniswap V2
0x3d26eb95090fd4a466188a7ad5f41a1befacfc559a6761e70d62a028f86c86f9,18473545,1698796835,2023-11-01 00:00:35,Buy,2725.866854, USDT, 1.49910280912506, ETH,1,818.33216335,USDT per ETH
0x3d26eb95090fd4a466188a7ad5f41a1befacfc559a6761e70d62a028f86c86f9,18473545,1698796835,2023-11-01 00:00:35,Buy,1.49910280912506, ETH, 6576.18000058461, ETF,0.00022796,ETH per ETF,Uniswap V2
0x3d26eb95090fd4a466188a7ad5f41a1befacfc559a6761e70d62a028f86c86f9,18473545,1698796835,2023-11-01 00:00:35,Buy,1466.643082, USDT, 0.807550026747291, ETH,1,816.16374642,USDT per ETH
0x3d26eb95090fd4a466188a7ad5f41a1befacfc559a6761e70d62a028f86c86f9,18473545,1698796835,2023-11-01 00:00:35,Buy,0.807550026747291, ETH, 3541.02, ETF,0.00022806,ETH per ETF,Uniswap V3
0xf9ef4f5de734d88e501d7e590af34cf98d8a38c6c52a608b95d01d1decafb18e,18473545,1698796835,2023-11-01 00:00:35,Sell,1826.549989376, GNOME, 0.0801473281487012, ETH,0.00004388,ETH per GNOME,Uniswap V2
0xf9ef4f5de734d88e501d7e590af34cf98d8a38c6c52a608b95d01d1decafb18e,18473545,1698796835,2023-11-01 00:00:35,Buy,0.208621160160559, ETH, 26785200248.6079, TOAD,0.00000000,ETH per TOAD,Uniswap V2
0xf9ef4f5de734d88e501d7e590af34cf98d8a38c6c52a608b95d01d1decafb18e,18473545,1698796835,2023-11-01 00:00:35,Sell,1866.87679839164, ETF, 0.425702310677578, ETH,0.00022803,ETH per ETF,Uniswap V2
0x183bf8a6da415e12858d65ce588ff8b81da10fa97f92a668534856932c7a2e83,18473545,1698796835,2023-11-01 00:00:35,Sell,322663.220419917, BCAT, 0.686318582007419, ETH,0.00000213,ETH per BCAT,Uniswap V2
0x5632cbe1518576350e9256711efc40616d084d7d462982adfc3a42db16901095,18473545,1698796835,2023-11-01 00:00:35,Sell,3171551.63438038, CJ, 0.00758444551393526, ETH,0.00000000,ETH per CJ,Uniswap V2
0x1ef3db834c63b6cfeb34d08a379b1371b0f99f9e05de759d2a06e7369ba014a1,18473545,1698796835,2023-11-01 00:00:35,Sell,208621.540733952, IBTC, 0.174241217339598, ETH,0.00000084,ETH per IBTC,Uniswap V2
0x73fc00bd5a16d81f969de984d180f8da42fc266fa73a7256e29eb31d7650259a,18473545,1698796835,2023-11-01 00:00:35,Sell,140.374784533571, DAVID, 0.0627391491204368, ETH,0.00044694,ETH per DAVID,Uniswap V2
0xdf08f1cc2d3cacf2db5e6fd8a37a813dcd2ff7e7fdf7845e612b6fb72a767d80,18473545,1698796835,2023-11-01 00:00:35,Sell,138600, SELON, 0.016530379094981, ETH,0.00000012,ETH per SELON,Uniswap V2
0x3282f5c1dc2ec0b3e54c09c6b2b2e85ea4b92f67f5e428aa1add9a2b88fcfbba,18473545,1698796835,2023-11-01 00:00:35,Buy,0.05, ETH, 638392767.714341, GNOME,0.00000000,ETH per GNOME,Uniswap V2
0x3c4c59f8151b4c6df80e7d3acc45be10cc81389522c71282e5974871d8db6d82,18473545,1698796835,2023-11-01 00:00:35,Sell,23517.3207334489, HELLO, 1.04843063617815, ETH,0.00004458,ETH per HELLO,Uniswap V2
0x2afa5a153869e083ba71ce8e56163d9f9b60803fdaeb43a9f0422ab2feb580b5,18473545,1698796835,2023-11-01 00:00:35,Sell,553023879, LEVI, 0.0675572500968354, ETH,0.00000000,ETH per LEVI,Uniswap V2
0xe8326993b6ae2215d839c8f739b5e9f374446135477b398029b457b5042bd6d5,18473545,1698796835,2023-11-01 00:00:35,Buy,0.3, ETH, 977883.501980742, STONKS,0.00000031,ETH per STONKS,Uniswap V2
0x31015991203d65467dbd750bf40886b467aa934a0d32f9cc68ae3e8fd255a841,18473545,1698796835,2023-11-01 00:00:35,Sell,5940, FELIX, 0.031336715115931, ETH,0.00000528,ETH per FELIX,Uniswap V2
0x544bd0511b21dc7bc3c79467d294f25249d22835b43eaf2537ea38deb3c5a4cd,18473545,1698796835,2023-11-01 00:00:35,Buy,0.357058137246629, ETH, 11833751.7720417, CRE,0.00000003,ETH per CRE,Uniswap V2
0x66cb3d257aa5c2bfa8176cbf11776f1e9e2a28b7caeb42bb25f3766c58b76c1d,18473545,1698796835,2023-11-01 00:00:35,Buy,0.123182313572669, ETH, 3698313.86322968, Шалумумия,0.00000003,ETH per Шалумумия,Uniswap V2
0x18a6e8645279245453f7fb09ca7585e117836e03ff59a04fd62d9c29cb3c54f6,18473545,1698796835,2023-11-01 00:00:35,Buy,0.16, ETH, 1240442.95707067, шайлушай,0.00000013,ETH per шайлушай,Uniswap V2
0x3bcacb7d9c650ae08b4593a01e6a8e5fbb9cf6aeacab40cf845cbc755287d54b,18473545,1698796835,2023-11-01 00:00:35,Buy,1.3, ETH, 55.2992025673193, UNIBOT,0.02350848,ETH per UNIBOT,Uniswap V2
0xfa0dcd6c1c1170b8f577bb47e9b0c085e9fed718562402ea8bb2d7cf48428d8c,18473545,1698796835,2023-11-01 00:00:35,Sell,33004.655848118, SWEAT, 298.693209, USDC,0.00905003,USDC per SWEAT,Uniswap V3
0x16f8375f6312e6f64e57621e1a4f8dfd387b99da7b96cd4c870812fcf84c2c82,18473545,1698796835,2023-11-01 00:00:35,Sell,1019.64768808698, GUISE, 0.0754130979894158, ETH,0.00007396,ETH per GUISE,Uniswap V2
0x29b496d4021d2c84ec43bf134867c32d14a040f281b02ab4cd61b8b79ac7ea51,18473545,1698796835,2023-11-01 00:00:35,Buy,0.1, ETH, 2480.06668902344, BUDDY,0.00004032,ETH per BUDDY,Uniswap V2
0x9e30ef1883c38da46ee0a469e5a96a9593e5641aceb0ed96757756f761412486,18473545,1698796835,2023-11-01 00:00:35,Buy,0.835713824037388, ETH, 5818.06153138017, UFT,0.00014364,ETH per UFT,Uniswap V2
0x61d2a78aa7834137495c86b6447ce1d30430f1ebb1e9a65ef6c6700d9629d830,18473545,1698796835,2023-11-01 00:00:35,Sell,1002798741.94569, CAW, 0.0351801827790237, ETH,0.00000000,ETH per CAW,Uniswap V2
0xc9ff72b1fd234c0f31e6739f2217b31709ce19165430b796a335a496efd051b5,18473545,1698796835,2023-11-01 00:00:35,Buy,0.2, ETH, 421.320018946671, OLAS,0.00047470,ETH per OLAS,Uniswap V2
0xa8d6c91ca33bd070a84249722141f9bda71769ab446551879e8c7e10e9c4f514,18473545,1698796835,2023-11-01 00:00:35,Buy,0.03, ETH, 52405.422579857, $STACK,0.00000057,ETH per $STACK,Uniswap V2
0xa4bdbdffde16609a4fd6c9ddf4158dd17070f60801ddb4dc30ccaa8352fc262f,18473545,1698796835,2023-11-01 00:00:35,Buy,0.05, ETH, 32.6113755877406, TC,0.00153321,ETH per TC,Uniswap V2
0x6d5356e1c7b3b410df2ae9cfd24b063bbb2036471594a032e3e25a64d469bd71,18473545,1698796835,2023-11-01 00:00:35,Sell,2859959.5694664, йашулйаш, 0.0843022073304406, ETH,0.00000003,ETH per йашулйаш,Uniswap V2
0x65e617b78f943e01bae56d26d4eca4fe8779f1336cb718ccccffdd4dbadd2f9f,18473545,1698796835,2023-11-01 00:00:35,Sell,311.369006528474, BOND, 1276.328888, USDC,4.09908777,USDC per BOND,Uniswap V2
0xf42a6e209624c6518cd070493dc716b02aaa77ca283c0ec37719f8eb7ae101c6,18473545,1698796835,2023-11-01 00:00:35,Buy,0.22, ETH, 45977.527928337, RINIA,0.00000478,ETH per RINIA,Uniswap V2
0x7e4ef822b96c5119526f52e9f4fd3536af207bb976967bc9059d15f8516af241,18473545,1698796835,2023-11-01 00:00:35,Buy,0.491002918661929, ETH, 230396.675700529, BCAT,0.00000213,ETH per BCAT,Uniswap V2
