Txn Hash,Blockno,UnixTimestamp,DateTime (UTC),Action,Amount (Out),Token (Out),Amount (In),Token (In),Swapped Rate,Swapped Pair,DEX
0x5b86b94683d6c09c2d38f1461dd48385508da33f0f39bf7387192f646d115ff3,18687851,1701388811,2023-12-01 00:00:11,Sell,680.471241854281, PLSB, 118.197996, USDC,0.17370021,USDC per PLSB,Uniswap V3
0x5b86b94683d6c09c2d38f1461dd48385508da33f0f39bf7387192f646d115ff3,18687851,1701388811,2023-12-01 00:00:11,Buy,7.26516075570659, ETH, 1269995.76771702, μAZUKI,0.00000572,ETH per μAZUKI,Uniswap V3
0x8a386f2d9c5b84f91b63a7068294789e14a8c59636436de08cd013232800fcff,18687851,1701388811,2023-12-01 00:00:11,Buy,17.245203206089, ETH, 3000000, μAZUKI,0.00000575,ETH per μAZUKI,Uniswap V3
0xc8ad320d6d5f4da1d87382dd5ea6d233967fa9b77b4c4cc1d00bbc24cf1d7b7b,18687851,1701388811,2023-12-01 00:00:11,Buy,1.2592989, ETH, 305.3747456798, ENS,0.00412378,ETH per ENS,Uniswap V3
0xc8ad320d6d5f4da1d87382dd5ea6d233967fa9b77b4c4cc1d00bbc24cf1d7b7b,18687851,1701388811,2023-12-01 00:00:11,Swap,305.3747456798, ENS, 609640.355429366, RNG,0.00050091,ENS per RNG,Uniswap V3
0xc8ad320d6d5f4da1d87382dd5ea6d233967fa9b77b4c4cc1d00bbc24cf1d7b7b,18687851,1701388811,2023-12-01 00:00:11,Swap,609640.355429366, RNG, 106188.00170083, T,0.17418139,T per RNG,Uniswap V3
0x28af10c3db91b6f3097fcc8b539137a5dac67f5b5bbcc0235dec1e522807ce33,18687851,1701388811,2023-12-01 00:00:11,Buy,2187.6825043142, DAI, 88518.3577624408, T,0.02471445,DAI per T,Uniswap V3
0x3424c2d8af0ae15ac6832e5df876f6290d9653e4b255bf8ab3074def8deaea3b,18687851,1701388811,2023-12-01 00:00:11,Sell,89807.5808366901, STMX, 0.335890992245151, ETH,0.00000374,ETH per STMX,Uniswap V3
0x3424c2d8af0ae15ac6832e5df876f6290d9653e4b255bf8ab3074def8deaea3b,18687851,1701388811,2023-12-01 00:00:11,Buy,0.335890992245151, ETH, 678.685632315184, ARB,0.00049491,ETH per ARB,Uniswap V3
0x1cb508742a0c0ae0996e8b123d54e818d93e7f0c259dbcff76255846af1500e6,18687851,1701388811,2023-12-01 00:00:11,Buy,0.889810308486337, ETH, 234852.272216236, STMX,0.00000379,ETH per STMX,Uniswap V3
0x401eca07a83c7e56afe6b2f3f9a7e1aa3ea04f98d7da45be03cf1f54ef0b599f,18687851,1701388811,2023-12-01 00:00:11,Buy,0.338384889490631, ETH, 27981.3644447952, T,0.00001209,ETH per T,Uniswap V3
0x4565967b953fd3f33e3b12d46df7456665c223ce11c590ff1a0538bb66299484,18687851,1701388811,2023-12-01 00:00:11,Sell,61638.0075473716, GROKX, 0.25, ETH,0.00000406,ETH per GROKX,Uniswap V3
0x512a558021cc5e1ed1fd8778e134f696afb6a3756020c3197fd3f434d554d960,18687851,1701388811,2023-12-01 00:00:11,Buy,0.12, ETH, 10552084.1576319, GFY,0.00000001,ETH per GFY,Uniswap V3
0xd9122283da01bc6687ef5224d44443daf9887ae6e7c39c3bc7926a2c1d136df7,18687851,1701388811,2023-12-01 00:00:11,Buy,0.305673070515892, ETH, 73564.8124425338, GROKX,0.00000416,ETH per GROKX,Uniswap V3
0x06ccde000c43551d332f57f4e9a1dfcb6682a2a707105988d38b085ea74ac137,18687851,1701388811,2023-12-01 00:00:11,Sell,2.1563645295066, ETH, 4423.981839, USDT,2,051.59275181,USDT per ETH
0x0f8162f54996373144c73e0b97c1881fa329a514c852cc0f3078e1a551030318,18687851,1701388811,2023-12-01 00:00:11,Sell,13200, NEXT, 0.97782838407678, ETH,0.00007408,ETH per NEXT,Uniswap V3
0x0f8162f54996373144c73e0b97c1881fa329a514c852cc0f3078e1a551030318,18687851,1701388811,2023-12-01 00:00:11,Sell,0.97782838407678, ETH, 2006.047757, USDT,2,051.53357140,USDT per ETH
0x4366a69bd24a416427370f6aa219d9a8ee186c42a1c4573b6927fb0038d26f48,18687852,1701388823,2023-12-01 00:00:23,Sell,77991.8266314988, DYDX, 119.677445362926, ETH,0.00153449,ETH per DYDX,Uniswap V3
0x4366a69bd24a416427370f6aa219d9a8ee186c42a1c4573b6927fb0038d26f48,18687852,1701388823,2023-12-01 00:00:23,Sell,119.677445362926, ETH, 245429.79728, USDC,2,050.76066368,USDC per ETH
0x4366a69bd24a416427370f6aa219d9a8ee186c42a1c4573b6927fb0038d26f48,18687852,1701388823,2023-12-01 00:00:23,Sell,1999.79042644869, DYDX, 3.05972184584615, ETH,0.00153002,ETH per DYDX,Uniswap V3
0x4366a69bd24a416427370f6aa219d9a8ee186c42a1c4573b6927fb0038d26f48,18687852,1701388823,2023-12-01 00:00:23,Sell,3.05972184584615, ETH, 6247.088628, USDC,2,041.71782363,USDC per ETH
0x45c8a860982b3579908681e61b3c95b0d90a9d3cf59f17d56053b4752425aed8,18687852,1701388823,2023-12-01 00:00:23,Buy,46.3200659462174, ETH, 30482.4263150517, DYDX,0.00151957,ETH per DYDX,Uniswap V3
0x82d13b73ecfa8f0c89c58921054906b8be6c15b726d5c071a23258623fe13f7b,18687852,1701388823,2023-12-01 00:00:23,Sell,8.5, wTAO, 1.19454017128929, ETH,0.14053414,ETH per wTAO,Uniswap V3
0x3b40acba1e66fd84b5dff6d9e48b566535a489630fdadbef758d9199e87af005,18687852,1701388823,2023-12-01 00:00:23,Buy,1.69208902151936, ETH, 0.0907666065189084, tBTC,18.64219768,ETH per tBTC,Uniswap V3
0x527051b2ada9dbae3de7ddbef95d1d9686e4d26bc5f5df1e63031edb06e2ad16,18687852,1701388823,2023-12-01 00:00:23,Buy,142.52568, USDC, 0.06062194448153, wstETH,2,351.05754556,USDC per wstETH
0x822d12a548bedd0845a574510c9df7e4d66c3e9da9546c9db3eeaa2a125a551f,18687852,1701388823,2023-12-01 00:00:23,Buy,0.954006282398299, ETH, 454913.219423381, RNG,0.00000210,ETH per RNG,Uniswap V3
0x822d12a548bedd0845a574510c9df7e4d66c3e9da9546c9db3eeaa2a125a551f,18687852,1701388823,2023-12-01 00:00:23,Swap,454913.219423381, RNG, 24781.4622934996, NU,0.05447514,NU per RNG,Uniswap V3
0x81a50fdaf23cf363af21fbb3d04803b5383cff7564753829bf6630c9beb223cc,18687852,1701388823,2023-12-01 00:00:23,Sell,100, ENS, 0.413666071635773, ETH,0.00413666,ETH per ENS,Uniswap V3
0x81a50fdaf23cf363af21fbb3d04803b5383cff7564753829bf6630c9beb223cc,18687852,1701388823,2023-12-01 00:00:23,Buy,0.413666071635773, ETH, 5477.71342092896, NEXT,0.00007552,ETH per NEXT,Uniswap V3
0xab3e4f78938d81674afa25cef5cf8e2175f386edeab88ba82236d5449c33bbad,18687852,1701388823,2023-12-01 00:00:23,Sell,592169.98631559, XYO, 1.99567028187958, ETH,0.00000337,ETH per XYO,Uniswap V3
0xb8be4f61f799d0faa898298a286da1c7b7fb5a03da2e086a7a61d8ecf3756596,18687852,1701388823,2023-12-01 00:00:23,Sell,30111.0054033635, OX, 0.20915578274468, ETH,0.00000695,ETH per OX,Uniswap V3
0x65889b2f68765943f4d954aa110c3e5051675b56608b963ed8674eac31a7bd61,18687852,1701388823,2023-12-01 00:00:23,Buy,4.61225899082778, ETH, 3100000, μCloneX,0.00000149,ETH per μCloneX,Uniswap V3
0x1ca321c1e0e91e79abf66257df8a6b580b6578b1f37f107c5fff04bdd182da39,18687852,1701388823,2023-12-01 00:00:23,Sell,1254042.02774522, μDEGODS, 4.00266741196524, ETH,0.00000319,ETH per μDEGODS,Uniswap V3
0x662e8a9ddad9ad7099bc932c5c83c3ee4669fc106142208b49680be138141040,18687852,1701388823,2023-12-01 00:00:23,Buy,5196, USDT, 2.53155578984651, ETH,2,052.49278757,USDT per ETH
0xe3c0727efe090de65b6dd86811b31d0dab80340259d055360058ee492669ab45,18687852,1701388823,2023-12-01 00:00:23,Buy,0.48, ETH, 1886927421.77247, XEN,0.00000000,ETH per XEN,Uniswap V3
0x10d71d8909157475e168a71907dd7a6807c683ef53dd568e2299b08e896c8c40,18687852,1701388823,2023-12-01 00:00:23,Sell,3.161, ETH, 6484.650605, USDT,2,051.45542708,USDT per ETH
0x28c878a725c7e2047a9feaed2feb2a296b6ab692a59ba8389f089a4c2755595a,18687852,1701388823,2023-12-01 00:00:23,Buy,2.6831354765735, ETH, 10745.2484082216, PUNDIX,0.00024970,ETH per PUNDIX,Uniswap V3
0x1d80e7001c356db9db5799574a05443bc93f48a94801955a5075c787f6ba8698,18687853,1701388835,2023-12-01 00:00:35,Buy,66.5501300882349, ETH, 42744.0604241392, DYDX,0.00155694,ETH per DYDX,Uniswap V3
0xcb6bebfb391790525d5fa8e6e22d85504d2ad06499e0e570e6f6d5e4318de010,18687853,1701388835,2023-12-01 00:00:35,Buy,263867.1875, USDC, 128.537031232182, ETH,2,052.84955604,USDC per ETH
0x8a79480d1401e36629eeb9ffe903f05525bcc0825198f2168664a0a8beb1c07d,18687853,1701388835,2023-12-01 00:00:35,Buy,2.65296794451052, ETH, 1703.25594124183, DYDX,0.00155759,ETH per DYDX,Uniswap V3
0xb6ab8914dd7734559287bd3873938c52cd08141d1b5d0bdd5db6e2585a2b9642,18687853,1701388835,2023-12-01 00:00:35,Buy,2.79092328922277, ETH, 0.15179106, WBTC,18.38661176,ETH per WBTC,Uniswap V3
0xb6ab8914dd7734559287bd3873938c52cd08141d1b5d0bdd5db6e2585a2b9642,18687853,1701388835,2023-12-01 00:00:35,Swap,0.15179106, WBTC, 0.152020239120119, tBTC,0.99849244,WBTC per tBTC,Uniswap V3
0xb6ab8914dd7734559287bd3873938c52cd08141d1b5d0bdd5db6e2585a2b9642,18687853,1701388835,2023-12-01 00:00:35,Sell,0.152020239120119, tBTC, 2.80965133168856, ETH,18.48208731,ETH per tBTC,Uniswap V3
0x63987c28b40201e683ff422a988ca087b8d60032fc510294ecdd49d09e29150c,18687853,1701388835,2023-12-01 00:00:35,Sell,645163.08631559, XYO, 2.15236960875229, ETH,0.00000334,ETH per XYO,Uniswap V3
0x5131602b08d1d47af877db8596991e155f6f075b451dd810e13e96e750af5b37,18687853,1701388835,2023-12-01 00:00:35,Buy,0.346333030087, ETH, 103646.68728785, XYO,0.00000334,ETH per XYO,Uniswap V3
0xb645d8cd89143c792576df030a402c0e832bafce976239ea9816e5ab59f80eff,18687853,1701388835,2023-12-01 00:00:35,Sell,1000000, TEXAN, 0.00207021721681938, ETH,0.00000000,ETH per TEXAN,Uniswap V3
0xc6c13f3b1bc2b7fc287bb238b94ee32f1e07e773fc992b7b6122ce0f95da7ec7,18687853,1701388835,2023-12-01 00:00:35,Sell,4278.03961169895, RNDR, 7.14017517648498, ETH,0.00166903,ETH per RNDR,Uniswap V3
0xc6c13f3b1bc2b7fc287bb238b94ee32f1e07e773fc992b7b6122ce0f95da7ec7,18687853,1701388835,2023-12-01 00:00:35,Sell,7.14017517648498, ETH, 14646.604051, USDC,2,051.29477765,USDC per ETH
0x4cace025526db6d91a8e346c0650ea7537977ecf03485825924da88289229002,18687853,1701388835,2023-12-01 00:00:35,Sell,47749.53979025, STMX, 0.171778181071168, ETH,0.00000360,ETH per STMX,Uniswap V3
0xb6d9c11fd2c9b428b7b85770054ab4de79d62f07a40e58dd278148413617ff5e,18687853,1701388835,2023-12-01 00:00:35,Sell,85306844.2553602, GFY, 0.9467524459841, ETH,0.00000001,ETH per GFY,Uniswap V3
0xebf811e904eda1b12b02d05dfafdf52fa36b1fb326d1c6791c8c6aebaa52c801,18687853,1701388835,2023-12-01 00:00:35,Sell,162223.231887057, HOT, 0.12078599946751, ETH,0.00000074,ETH per HOT,Uniswap V3
0xebf811e904eda1b12b02d05dfafdf52fa36b1fb326d1c6791c8c6aebaa52c801,18687853,1701388835,2023-12-01 00:00:35,Buy,0.12078599946751, ETH, 3505.40968381841, LCX,0.00003446,ETH per LCX,Uniswap V3
0x27aa991b5a122c16785f663aaf962d0afb7e2fcdb6c75437bd2da5a8f4c2f9ad,18687853,1701388835,2023-12-01 00:00:35,Buy,4750, USDC, 2.31331790073962, ETH,2,053.32781910,USDC per ETH
0x27aa991b5a122c16785f663aaf962d0afb7e2fcdb6c75437bd2da5a8f4c2f9ad,18687853,1701388835,2023-12-01 00:00:35,Buy,2.31331790073962, ETH, 22887.1927891664, SHRAP,0.00010107,ETH per SHRAP,Uniswap V3
0xc4893df5914a0bdef6285935de4172c0f49eb4bd9b8816f77c5c9d5b6813ae0b,18687853,1701388835,2023-12-01 00:00:35,Buy,0.25, ETH, 57661.2781063688, GROKX,0.00000434,ETH per GROKX,Uniswap V3
0x0e150c3d47afb2bb762e1cb9e3206d864620a2f7f849b9f7250df26371053392,18687853,1701388835,2023-12-01 00:00:35,Sell,245, OHM, 1.42282477801746, ETH,0.00580745,ETH per OHM,Uniswap V3
0x768b47405b27a16a3b5989aa081a763744c73b80f3aa6cdbad2e73ca499e64fb,18687854,1701388847,2023-12-01 00:00:47,Buy,2.66556438451133, ETH, 201813.382815158, MEME,0.00001321,ETH per MEME,Uniswap V3
0x18fc3cf8273a5cea7a612f5f5594446beec5ec7d180baef8225d3a4b9ba26e0a,18687854,1701388847,2023-12-01 00:00:47,Sell,0.036410958698804, sETH2, 0.0362467807694985, ETH,0.99549097,ETH per sETH2,Uniswap V3
0x8c78b707ab1e029caf605bfb390721a07d9be1ab45fac72cb20e12eadfdee2fe,18687854,1701388847,2023-12-01 00:00:47,Buy,0.16, ETH, 47823.8171080694, XYO,0.00000335,ETH per XYO,Uniswap V3
0x05139b5428bc708a8d00c1b8bf616764d5c6921ea0e11a707d97fd9020d84bcb,18687854,1701388847,2023-12-01 00:00:47,Sell,29703.8032669004, SHRAP, 2.97787550655605, ETH,0.00010025,ETH per SHRAP,Uniswap V3
0x05139b5428bc708a8d00c1b8bf616764d5c6921ea0e11a707d97fd9020d84bcb,18687854,1701388847,2023-12-01 00:00:47,Sell,2.97787550655605, ETH, 6108.433498, USDC,2,051.27228608,USDC per ETH
0xbf9ed92dbf72884f98fef814872a147297fc462bbaa425c30a7e66a5b3f11128,18687854,1701388847,2023-12-01 00:00:47,Buy,0.56586447789711, ETH, 1050000, μLP,0.00000054,ETH per μLP,Uniswap V3
0x11a70b2485579b036ba29fb35683a1d23e79656d7ed8fc4ee27b3a7066775507,18687854,1701388847,2023-12-01 00:00:47,Sell,1.712962992, wTAO, 0.240646517629996, ETH,0.14048553,ETH per wTAO,Uniswap V3
0x53a81bbb8a337998dcb0a52628862a1a11ebde4e4a82b404b684a8ca6f48bb40,18687854,1701388847,2023-12-01 00:00:47,Buy,0.091, ETH, 243.394490549888, MATIC,0.00037388,ETH per MATIC,Uniswap V3
0xc21c50f2752072dc38b605492e95e2e494b762cdbadaa7f13f44433ca0501642,18687854,1701388847,2023-12-01 00:00:47,Sell,119053.861553908, GROKX, 0.496201635301583, ETH,0.00000417,ETH per GROKX,Uniswap V3
0xc751369a3d617ca9f5002f4cb01c1963d23b90c3289850371c744f0e8602c3a7,18687855,1701388859,2023-12-01 00:00:59,Sell,10000, GROK, 0.0949703789541846, ETH,0.00000950,ETH per GROK,Uniswap V3
0xc751369a3d617ca9f5002f4cb01c1963d23b90c3289850371c744f0e8602c3a7,18687855,1701388859,2023-12-01 00:00:59,Buy,0.0949703789541846, ETH, 79.6064248985057, WLD,0.00119300,ETH per WLD,Uniswap V3
0x414fc9b3f2bcf38bdf840ed6727c8fb986cb8aa4d17cb4d139bfb23cdb381c1f,18687855,1701388859,2023-12-01 00:00:59,Sell,5126.59996091288, BBANK, 0.131224206586032, ETH,0.00002560,ETH per BBANK,Uniswap V3
0x414fc9b3f2bcf38bdf840ed6727c8fb986cb8aa4d17cb4d139bfb23cdb381c1f,18687855,1701388859,2023-12-01 00:00:59,Sell,0.131224206586032, ETH, 269.192454, USDT,2,051.39326808,USDT per ETH
0xd8b21c40d2d368d0eb8cf983cb9bd6e23922997c6078d9c9478fbe9cf66540ec,18687855,1701388859,2023-12-01 00:00:59,Buy,0.099125, ETH, 9406.23128753124, MUBI,0.00001054,ETH per MUBI,Uniswap V3
0xeb0a3dab51ab4d42f123375bba6538627f94b4e42cc8d2ff9f9150f4e68be9f3,18687855,1701388859,2023-12-01 00:00:59,Buy,258.74453, USDC, 0.126013169284096, ETH,2,053.31340740,USDC per ETH
0x95bf2d1184e3099214c3c3ce6310172bb34cce042af6c44c678c29628479b632,18687855,1701388859,2023-12-01 00:00:59,Buy,38.8847287043975, ETH, 33.8668437824653, wstETH,1.14816512,ETH per wstETH,Uniswap V3
0x95bf2d1184e3099214c3c3ce6310172bb34cce042af6c44c678c29628479b632,18687855,1701388859,2023-12-01 00:00:59,Sell,79972.3973743939, FRAX, 79911.095835, USDC,0.99923347,USDC per FRAX,Uniswap V3
0x95bf2d1184e3099214c3c3ce6310172bb34cce042af6c44c678c29628479b632,18687855,1701388859,2023-12-01 00:00:59,Buy,79911.095835, USDC, 38.9150827522051, ETH,2,053.47361957,USDC per ETH
0x80d71644257cb1be93731ee4ff14055ab930350ebb9aaa1e83e60356a8896f56,18687856,1701388871,2023-12-01 00:01:11,Buy,0.02, ETH, 0.13953781, wTAO,0.14333033,ETH per wTAO,Uniswap V3
0xd86b4c1d22b9e498163ef947840c0ded5f8937d8665fd32c4437a684ac2506aa,18687857,1701388883,2023-12-01 00:01:23,Sell,100000000, TITANX, 0.388446068356999, ETH,0.00000000,ETH per TITANX,Uniswap V3
0xd86b4c1d22b9e498163ef947840c0ded5f8937d8665fd32c4437a684ac2506aa,18687857,1701388883,2023-12-01 00:01:23,Sell,0.388446068356999, ETH, 796.927649, USDC,2,051.57862035,USDC per ETH
0xd86b4c1d22b9e498163ef947840c0ded5f8937d8665fd32c4437a684ac2506aa,18687857,1701388883,2023-12-01 00:01:23,Buy,796.927649, USDC, 4241.52594861472, PLSB,0.18788701,USDC per PLSB,Uniswap V3
0x1b4b4039813db2048e05a6859a75da26f7669e35fbd84d3f8bee7e6272fa16f0,18687857,1701388883,2023-12-01 00:01:23,Buy,0.093723775605932, ETH, 31046.79799899, HEX,0.00000302,ETH per HEX,Uniswap V3
0x1b4b4039813db2048e05a6859a75da26f7669e35fbd84d3f8bee7e6272fa16f0,18687857,1701388883,2023-12-01 00:01:23,Swap,31046.79444924, HEX, 1200.74768133058, PLSB,0.03867542,PLSB per HEX,Uniswap V3
0x1b4b4039813db2048e05a6859a75da26f7669e35fbd84d3f8bee7e6272fa16f0,18687857,1701388883,2023-12-01 00:01:23,Sell,1200.74763924427, PLSB, 232.271569, USDC,0.19343912,USDC per PLSB,Uniswap V3
0x1b4b4039813db2048e05a6859a75da26f7669e35fbd84d3f8bee7e6272fa16f0,18687857,1701388883,2023-12-01 00:01:23,Buy,232.271552, USDC, 0.113102887257344, ETH,2,053.63061574,USDC per ETH
0xed5342b2d56b683e42987ab4cc674b89f7121fe9df7c2e67e4f6676fcea0dbba,18687857,1701388883,2023-12-01 00:01:23,Sell,493.516900298504, CELL, 0.0434378240385935, ETH,0.00008802,ETH per CELL,Uniswap V3
0xed5342b2d56b683e42987ab4cc674b89f7121fe9df7c2e67e4f6676fcea0dbba,18687857,1701388883,2023-12-01 00:01:23,Buy,0.0434378240385935, ETH, 1260.21483208517, LCX,0.00003447,ETH per LCX,Uniswap V3
0x1da21500262e17432c2d32da43b0db318054e3fe7d13311b87e20b6ff991de7d,18687857,1701388883,2023-12-01 00:01:23,Sell,49925, CHEQ, 3307.524117, USDT,0.06624986,USDT per CHEQ,Uniswap V3
0x1da21500262e17432c2d32da43b0db318054e3fe7d13311b87e20b6ff991de7d,18687857,1701388883,2023-12-01 00:01:23,Buy,3307.524117, USDT, 1.61116771122708, ETH,2,052.87388392,USDT per ETH
0xdbde22849b490b025a15e2f6cd420b466b0363270c22f50c1ae008c3923bfbf6,18687857,1701388883,2023-12-01 00:01:23,Buy,0.0001, ETH, 1.80915980910363, LOOKS,0.00005527,ETH per LOOKS,Uniswap V3
0x3cb643c62d1cd19943a81f0a43a2f88968cba6aeffb18330cd8baa910759cf4d,18687858,1701388895,2023-12-01 00:01:35,Buy,0.652693816088507, ETH, 12.4752022170988, ILV,0.05231930,ETH per ILV,Uniswap V3
0x607fb4bcdfcb671f87cf981ac8dac767b1843b8a9eb80db765542fa6a4bfba98,18687858,1701388895,2023-12-01 00:01:35,Sell,46.41017311, ILV, 2.38038310763299, ETH,0.05129011,ETH per ILV,Uniswap V3
0x607fb4bcdfcb671f87cf981ac8dac767b1843b8a9eb80db765542fa6a4bfba98,18687858,1701388895,2023-12-01 00:01:35,Buy,2.38038310763299, ETH, 23647.2992356314, SHRAP,0.00010066,ETH per SHRAP,Uniswap V3
0x79713b37d1e0d055ce4a6707bde5a7488d3f7b605b08b6fd57560dfea026c27e,18687858,1701388895,2023-12-01 00:01:35,Buy,2.35734072022161, ETH, 242614.13591675, GROK,0.00000972,ETH per GROK,Uniswap V3
0x4f961523d2a00bde5d9234a9db9ce5002e7fa7a8ef1a8ac8b15fbe46761c26b0,18687858,1701388895,2023-12-01 00:01:35,Buy,0.151299998347166, ETH, 187350.983254056, ACR,0.00000081,ETH per ACR,Uniswap V3
0x4f961523d2a00bde5d9234a9db9ce5002e7fa7a8ef1a8ac8b15fbe46761c26b0,18687858,1701388895,2023-12-01 00:01:35,Sell,1885.85106270679, PLSB, 346.925477, USDC,0.18396229,USDC per PLSB,Uniswap V3
0x8fd4bb16ec7a736dbe181ef7515b693afa556249974752215ec6abfc9c8b23c2,18687858,1701388895,2023-12-01 00:01:35,Sell,7105.64450496422, IMX, 4.43538184301932, ETH,0.00062421,ETH per IMX,Uniswap V3
0xb9a136ba3d4959de91c27300ea96ffc33f9b9f2e7e38971003228f70cde449eb,18687859,1701388907,2023-12-01 00:01:47,Sell,424360800, FLAME, 0.310895123720062, ETH,0.00000000,ETH per FLAME,Uniswap V3
0xf540a0882e7a9527abf2c000aece8f738d04f566ad2e200b40b023d2be52db2f,18687859,1701388907,2023-12-01 00:01:47,Buy,2.73130193905817, ETH, 279378.764554593, GROK,0.00000978,ETH per GROK,Uniswap V3
0xb3072580b46de495d3c58d7d076320551ff0f473b40d0a6d37e0d08a6afd001c,18687859,1701388907,2023-12-01 00:01:47,Buy,0.14, ETH, 14270.769313646, GROK,0.00000981,ETH per GROK,Uniswap V3
0xdbca6ef981800c919a4f1cf85c48170db0dec36a95b5ba887798b3e1749add2d,18687859,1701388907,2023-12-01 00:01:47,Sell,3236038.19707032, GFY, 0.0357253561447311, ETH,0.00000001,ETH per GFY,Uniswap V3
0x822e255f11b6e1c1179ef4eb2bc5ffbf6fe60888bd5a77dbac7d8799c86d6fc1,18687859,1701388907,2023-12-01 00:01:47,Buy,0.0523219801290469, ETH, 1, ILV,0.05232198,ETH per ILV,Uniswap V3
0xbed0ac89d1ce11eda98a138d7c9c856dcc749c9469b91ccedcc6a0ffb6c1fc88,18687860,1701388919,2023-12-01 00:01:59,Sell,1509.97815707373, BSSB, 0.501504513540622, ETH,0.00033213,ETH per BSSB,Uniswap V3
0xa6ec5b04b7ffa60b71e3df2b97fa99dffa6887d51a2b5767bddf5e0054c20326,18687860,1701388919,2023-12-01 00:01:59,Buy,0.09, ETH, 57.1565317311901, VITA,0.00157462,ETH per VITA,Uniswap V3
0xff7a70794bed023be93a6d64adf33a2f18c6ea9ca6a482fc62c60b68c43511b9,18687860,1701388919,2023-12-01 00:01:59,Buy,0.099125, ETH, 24.2167425775151, PRIME,0.00409324,ETH per PRIME,Uniswap V3
0x0754f3e6839605fe4aaebac7716e60d6b6786d25c707ec3bd04dc23ed17f91af,18687861,1701388931,2023-12-01 00:02:11,Buy,931.840198, USDT, 0.453877836786683, ETH,2,053.06389181,USDT per ETH
0x29ad46e636a68435d065ae4d6496b013da2ac0a21e06c8b4555c7f1365fe1b31,18687861,1701388931,2023-12-01 00:02:11,Sell,28147.72, XI, 317.380458, USDT,0.01127553,USDT per XI,Uniswap V3
0x17a5c2ea71280fd1948d4ed82546d8b085748b6f3d8b1e73df7ea4aa8593b5cd,18687861,1701388931,2023-12-01 00:02:11,Sell,0.9, ETH, 1847.351037, USDT,2,052.61226333,USDT per ETH
0x17a5c2ea71280fd1948d4ed82546d8b085748b6f3d8b1e73df7ea4aa8593b5cd,18687861,1701388931,2023-12-01 00:02:11,Buy,1847.351037, USDT, 27961.035491119, CHEQ,0.06606876,USDT per CHEQ,Uniswap V3
0xb5e0ccd16fefbb93f930ac3f905dc6034502ddc66d7e3be09d011600cbf97daa,18687861,1701388931,2023-12-01 00:02:11,Buy,0.001, ETH, 9543993951587.51, testv3,0.00000000,ETH per testv3,Uniswap V3
0xdfc523bd0ce6ee9817b77c2011266a4d6ef25b06f48438f399d350d3e1545f01,18687861,1701388931,2023-12-01 00:02:11,Buy,0.09, ETH, 71136.0129778695, Doge-1,0.00000127,ETH per Doge-1,Uniswap V3
0x7187af2bb375686875e70b04e8164c02994c359d6dfa0886ccc3deba8c5c65a6,18687861,1701388931,2023-12-01 00:02:11,Sell,577.56243001, SAND, 0.114156518667976, ETH,0.00019765,ETH per SAND,Uniswap V3
0x7187af2bb375686875e70b04e8164c02994c359d6dfa0886ccc3deba8c5c65a6,18687861,1701388931,2023-12-01 00:02:11,Buy,0.114156518667976, ETH, 38.2646685545798, PYR,0.00298334,ETH per PYR,Uniswap V3
0x0084b230b1328fee228ccd5402ccc85d31cbae269b1719844a145fb2b0d0d453,18687861,1701388931,2023-12-01 00:02:11,Buy,0.08, ETH, 67.69626185, AGRS,0.00118175,ETH per AGRS,Uniswap V3
0x4d09e1507c23a5348bb4cd13b63324a041de49fc02a175e46249a6b83537b903,18687862,1701388943,2023-12-01 00:02:23,Sell,82.0032018088115, ETH, 168208.406532, USDC,2,051.24193716,USDC per ETH
0x84e02901e363ff9cf9aa05df8e5229fe653451f9c916c4164c2608f536b9fe85,18687862,1701388943,2023-12-01 00:02:23,Sell,63186687.3526681, GFY, 0.694829823034785, ETH,0.00000001,ETH per GFY,Uniswap V3
0x000fed78ebc206650c73aa026d785a0b69780d150170171742bc4d0c74de8794,18687862,1701388943,2023-12-01 00:02:23,Sell,16158.8104345445, VRA, 0.0579655637897729, ETH,0.00000359,ETH per VRA,Uniswap V3
0x000fed78ebc206650c73aa026d785a0b69780d150170171742bc4d0c74de8794,18687862,1701388943,2023-12-01 00:02:23,Buy,0.0579655637897729, ETH, 1681.34433569355, LCX,0.00003448,ETH per LCX,Uniswap V3
0x306658ce44750b12520a09d7f53c4bb442df41733b4aad1edfe712bb014773c3,18687862,1701388943,2023-12-01 00:02:23,Sell,456161.27, FLC, 2.08426804032108, ETH,0.00000457,ETH per FLC,Uniswap V3
0x98291ff28feaf16b72a57d86613edd725fb254c06c4fd44808c7484efb9cf7a8,18687863,1701388955,2023-12-01 00:02:35,Sell,10909.75, OX, 0.0757591758507156, ETH,0.00000694,ETH per OX,Uniswap V3
0x737fc1f1634ba6cb2532db99a067cbc389ce414bba8ef1b6e1c330c0909cacdf,18687863,1701388955,2023-12-01 00:02:35,Buy,1.215, ETH, 107996174.732793, GFY,0.00000001,ETH per GFY,Uniswap V3
0x36d426e7a06836e88325da6319f1ce2346d5136a3f595b6507245c0df0e8f2be,18687863,1701388955,2023-12-01 00:02:35,Sell,3299, HILO, 0.477001614769501, ETH,0.00014459,ETH per HILO,Uniswap V3
0xf69cfa6e8a033c92a6475f80cf5fb90983b24c309703328e45264072a6d04ff8,18687863,1701388955,2023-12-01 00:02:35,Sell,47251.6397092295, VRA, 0.169472441270375, ETH,0.00000359,ETH per VRA,Uniswap V3
