date,open,high,low,close
2023-11-18 04:00:00,0.03794324,0.03794324,0.03786828,0.03786828
2023-11-18 08:00:00,0.03772188,0.03819828,0.03772188,0.03792722
2023-11-18 12:00:00,0.03812151,0.0381572,0.03812151,0.03814685
2023-11-18 16:00:00,0.0381097,0.03846926,0.0381097,0.03846926
2023-11-18 20:00:00,0.03866944,0.03902433,0.03866944,0.03902433
2023-11-19 00:00:00,0.03657655,0.03660714,0.034309,0.034309
2023-11-19 04:00:00,0.03417867,0.03417867,0.0339722,0.0339722
2023-11-19 08:00:00,0.03408606,0.03409644,0.03321473,0.0333132
2023-11-19 12:00:00,0.03326883,0.03326883,0.03234091,0.03234091
2023-11-19 16:00:00,0.03207811,0.03215004,0.03206337,0.03215004
2023-11-19 20:00:00,0.03231435,0.03256652,0.03231435,0.03256652
2023-11-20 00:00:00,0.03262294,0.03309932,0.03262294,0.03309932
2023-11-20 04:00:00,0.03391007,0.03391007,0.03363212,0.03368947
2023-11-20 08:00:00,0.03355696,0.03389267,0.03355696,0.03389267
2023-11-20 12:00:00,0.03400238,0.03442181,0.03400238,0.03442181
2023-11-20 16:00:00,0.03417089,0.03441603,0.03411199,0.03441603
2023-11-20 20:00:00,0.03456212,0.03456212,0.03386755,0.03406103
2023-11-21 00:00:00,0.03386091,0.03386091,0.0335287,0.0335287
2023-11-21 04:00:00,0.03359371,0.03370462,0.03329574,0.03329574
2023-11-21 08:00:00,0.03329536,0.03342951,0.03313093,0.03342951
2023-11-21 12:00:00,0.03321273,0.03321273,0.03314181,0.03319612
2023-11-21 16:00:00,0.03302991,0.03302991,0.02739433,0.02775476
2023-11-21 20:00:00,0.02791126,0.0283024,0.02789398,0.02789398
2023-11-22 00:00:00,0.02813441,0.02820961,0.0276909,0.0276909
2023-11-22 04:00:00,0.02752652,0.02782606,0.02752652,0.02782606
2023-11-22 08:00:00,0.02789802,0.02798864,0.02745627,0.02745627
2023-11-22 12:00:00,0.02746089,0.02776649,0.02746089,0.02776649
2023-11-22 16:00:00,0.02781798,0.02802037,0.02781527,0.02781527
2023-11-22 20:00:00,0.02795529,0.02798086,0.02762675,0.02787577
2023-11-23 00:00:00,0.02816712,0.02816712,0.02770482,0.02770482
2023-11-23 04:00:00,0.02785005,0.02785005,0.0276474,0.02766254
2023-11-23 08:00:00,0.02765995,0.0276845,0.02764153,0.02764153
2023-11-23 12:00:00,0.0276841,0.02793962,0.0276841,0.02771522
2023-11-23 16:00:00,0.02743442,0.02749116,0.02739208,0.02749116
2023-11-23 20:00:00,0.02723428,0.02741383,0.02723428,0.02741383
2023-11-24 00:00:00,0.02747592,0.0275275,0.02746262,0.02750147
2023-11-24 04:00:00,0.02733718,0.02762793,0.02725861,0.02762793
2023-11-24 08:00:00,0.02753481,0.02753481,0.02740399,0.02741775
2023-11-24 12:00:00,0.02744072,0.02785937,0.02744072,0.02780551
2023-11-24 16:00:00,0.02775022,0.02785558,0.02767986,0.02785558
2023-11-24 20:00:00,0.02797145,0.02797145,0.02757309,0.027592
2023-11-25 00:00:00,0.02753608,0.0276186,0.02753608,0.0276186
2023-11-25 04:00:00,0.02761305,0.02773074,0.02761305,0.0277288
2023-11-25 08:00:00,0.02771862,0.027721,0.02768692,0.02768692
2023-11-25 12:00:00,0.02768125,0.02783721,0.02768125,0.02772196
2023-11-25 16:00:00,0.02763698,0.02774862,0.02763698,0.02767891
2023-11-25 20:00:00,0.02770045,0.02885382,0.02770045,0.02885382
2023-11-26 00:00:00,0.02886652,0.02886652,0.02877595,0.0287779
2023-11-26 04:00:00,0.02877859,0.02877859,0.02863128,0.02863604
2023-11-26 08:00:00,0.02868379,0.02875045,0.02868379,0.02869701
2023-11-26 12:00:00,0.02884374,0.02889232,0.02880905,0.02882726
2023-11-26 16:00:00,0.0287984,0.0287984,0.02860868,0.02868404
2023-11-26 20:00:00,0.02866647,0.02866647,0.0283811,0.02839808
2023-11-27 00:00:00,0.02844425,0.02881465,0.02844425,0.02881465
2023-11-27 04:00:00,0.02864166,0.02866225,0.02838326,0.02838326
2023-11-27 08:00:00,0.02837062,0.02842059,0.02835018,0.02835018
2023-11-27 12:00:00,0.02831332,0.02837444,0.02831332,0.02837444
2023-11-27 16:00:00,0.02812002,0.02812002,0.02780362,0.02780362
2023-11-27 20:00:00,0.02749103,0.02759381,0.02749103,0.02759381
2023-11-28 00:00:00,0.02729571,0.02758943,0.02728327,0.02758943
2023-11-28 04:00:00,0.02795038,0.02807559,0.02780463,0.02807559
2023-11-28 08:00:00,0.02791483,0.02791483,0.02758001,0.02773314
2023-11-28 12:00:00,0.02776811,0.02783911,0.02766785,0.02778924
2023-11-28 16:00:00,0.02783295,0.0279305,0.02776597,0.0279134
2023-11-28 20:00:00,0.02794981,0.02901844,0.02794981,0.02901844
2023-11-29 00:00:00,0.02910806,0.02914689,0.02904455,0.02904455
2023-11-29 04:00:00,0.02977243,0.02977243,0.02933948,0.02933948
2023-11-29 08:00:00,0.02933808,0.02947348,0.02931259,0.02947348
2023-11-29 12:00:00,0.02941047,0.02986955,0.02941047,0.02964202
2023-11-29 16:00:00,0.02968115,0.02983359,0.02956082,0.02956082
2023-11-29 20:00:00,0.02946634,0.029557,0.0294055,0.029557
2023-11-30 00:00:00,0.0295359,0.0295359,0.02935517,0.02946094
2023-11-30 04:00:00,0.02940699,0.02940699,0.02916652,0.02930025
2023-11-30 08:00:00,0.02937386,0.02937386,0.02926978,0.02926978
2023-11-30 12:00:00,0.02952225,0.03073635,0.0294146,0.03073635
2023-11-30 16:00:00,0.03087132,0.03226704,0.03087132,0.03226704
2023-11-30 20:00:00,0.03300107,0.04066964,0.03300107,0.04066964
2023-12-01 00:00:00,0.04120804,0.04183906,0.0410796,0.04182069
2023-12-01 04:00:00,0.04195139,0.04341415,0.04195139,0.04341415
2023-12-01 08:00:00,0.04783917,0.04840153,0.04783917,0.04840153
2023-12-01 12:00:00,0.04843102,0.051194,0.04843102,0.051194
2023-12-01 16:00:00,0.052957,0.052957,0.050481,0.050481
2023-12-01 20:00:00,0.051581,0.052386,0.051047,0.051047
2023-12-02 00:00:00,0.051045,0.051449,0.051028,0.051449
2023-12-02 04:00:00,0.051539,0.051713,0.051539,0.051653
2023-12-02 08:00:00,0.051657,0.05216,0.051598,0.05216
2023-12-02 12:00:00,0.052123,0.052123,0.04659262,0.04659262
2023-12-02 16:00:00,0.04654939,0.04695875,0.04543897,0.04543897
2023-12-02 20:00:00,0.04509225,0.0459799,0.04504638,0.0459799
2023-12-03 00:00:00,0.04623375,0.04666946,0.04601014,0.04601014
2023-12-03 04:00:00,0.04619706,0.04624921,0.04610813,0.04624921
2023-12-03 08:00:00,0.04633689,0.04633689,0.04523271,0.04523271
2023-12-03 12:00:00,0.04535852,0.04535852,0.04492769,0.04498385
2023-12-03 16:00:00,0.04542339,0.04586006,0.04542339,0.04574871
2023-12-03 20:00:00,0.04683227,0.04683227,0.04641588,0.04665073
2023-12-04 00:00:00,0.04787185,0.050913,0.04787185,0.050913
2023-12-04 04:00:00,0.050136,0.051142,0.050136,0.051142
2023-12-04 08:00:00,0.051536,0.051809,0.05125,0.051809
2023-12-04 12:00:00,0.052828,0.061426,0.052828,0.061426
2023-12-04 16:00:00,0.059031,0.063218,0.059031,0.063218
2023-12-04 20:00:00,0.057694,0.060113,0.057694,0.060113
2023-12-05 00:00:00,0.0603,0.062495,0.0603,0.062495
2023-12-05 04:00:00,0.06287,0.063337,0.06287,0.063274
2023-12-05 08:00:00,0.06326,0.063264,0.06278,0.06278
2023-12-05 12:00:00,0.061865,0.062351,0.061671,0.062351
2023-12-05 16:00:00,0.062761,0.063452,0.062761,0.063415
2023-12-05 20:00:00,0.063428,0.066344,0.063428,0.066344
2023-12-06 00:00:00,0.067259,0.068382,0.066798,0.067664
2023-12-06 04:00:00,0.068298,0.068566,0.068199,0.068404
2023-12-06 08:00:00,0.069642,0.070003,0.058296,0.058525
2023-12-06 12:00:00,0.058313,0.058313,0.057975,0.058143
2023-12-06 16:00:00,0.057549,0.057958,0.056934,0.056934
2023-12-06 20:00:00,0.057393,0.058798,0.057393,0.058519
2023-12-07 00:00:00,0.058754,0.059541,0.058415,0.059541
2023-12-07 04:00:00,0.059235,0.059914,0.058992,0.059171
2023-12-07 08:00:00,0.05917,0.060006,0.05917,0.060006
2023-12-07 12:00:00,0.06034,0.060759,0.060289,0.060738
2023-12-07 16:00:00,0.060779,0.06142,0.060779,0.061214
2023-12-07 20:00:00,0.0625,0.064398,0.0625,0.064398
2023-12-08 00:00:00,0.064264,0.065139,0.064264,0.064816
2023-12-08 04:00:00,0.064793,0.065884,0.064793,0.065884
2023-12-08 08:00:00,0.06583,0.065862,0.065116,0.065862
2023-12-08 12:00:00,0.065461,0.066577,0.065245,0.066577
2023-12-08 16:00:00,0.067539,0.067539,0.066908,0.067241
2023-12-08 20:00:00,0.067544,0.067879,0.067375,0.067852
2023-12-09 00:00:00,0.068489,0.070274,0.068489,0.069275
2023-12-09 04:00:00,0.068523,0.068596,0.068207,0.068596
2023-12-09 08:00:00,0.068646,0.069242,0.068646,0.069242
2023-12-09 12:00:00,0.069214,0.071049,0.068824,0.071049
2023-12-09 16:00:00,0.071284,0.076443,0.071284,0.076443
2023-12-09 20:00:00,0.075684,0.076745,0.075684,0.076425
2023-12-10 00:00:00,0.076173,0.076173,0.074373,0.074373
2023-12-10 04:00:00,0.073885,0.073885,0.072981,0.072981
2023-12-10 08:00:00,0.073036,0.074628,0.073036,0.074628
2023-12-10 12:00:00,0.074587,0.074587,0.073325,0.073453
2023-12-10 16:00:00,0.073734,0.073734,0.073494,0.073656
2023-12-10 20:00:00,0.073505,0.07532,0.073505,0.07532
2023-12-11 00:00:00,0.075239,0.075803,0.074778,0.074798
2023-12-11 04:00:00,0.074487,0.074487,0.071566,0.071566
2023-12-11 08:00:00,0.070733,0.070733,0.069353,0.069353
2023-12-11 12:00:00,0.069113,0.069678,0.069113,0.069678
2023-12-11 16:00:00,0.069723,0.069723,0.061356,0.061356
