date,open,high,low,close
2023-11-18 04:00:00,1616.07,1616.89,1616.07,1616.89
2023-11-18 08:00:00,1610.74,1610.74,1595.69,1595.69
2023-11-18 12:00:00,1603.93,1603.93,1589.59,1592.17
2023-11-18 16:00:00,1590.39,1592.29,1590.39,1592.29
2023-11-18 20:00:00,1601.39,1611.64,1601.39,1611.64
2023-11-19 00:00:00,1609.13,1610.35,1604.85,1604.85
2023-11-19 04:00:00,1608.38,1608.38,1596.95,1596.95
2023-11-19 08:00:00,1602.59,1610.97,1602.59,1610.97
2023-11-19 12:00:00,1609.02,1609.13,1606.3,1606.92
2023-11-19 16:00:00,1599.21,1601.63,1598.27,1601.14
2023-11-19 20:00:00,1611.46,1623.89,1611.46,1623.89
2023-11-20 00:00:00,1626.45,1627.74,1621.76,1621.76
2023-11-20 04:00:00,1667.65,1667.65,1658.83,1661.71
2023-11-20 08:00:00,1654.77,1661.01,1654.77,1661.01
2023-11-20 12:00:00,1665.96,1686.67,1665.96,1686.67
2023-11-20 16:00:00,1674.41,1682.6,1671.62,1682.6
2023-11-20 20:00:00,1693.78,1695.28,1672.28,1693.65
2023-11-21 00:00:00,1670.82,1670.82,1654.82,1654.82
2023-11-21 04:00:00,1657.59,1665.07,1653.25,1653.25
2023-11-21 08:00:00,1653.32,1653.95,1650.56,1653.95
2023-11-21 12:00:00,1647.42,1650.6,1647.42,1650.6
2023-11-21 16:00:00,1642.61,1646.61,1629.21,1629.21
2023-11-21 20:00:00,1619.16,1628.92,1602.79,1602.79
2023-11-22 00:00:00,1615.91,1620.89,1571.16,1571.16
2023-11-22 04:00:00,1560.73,1585.41,1560.73,1585.41
2023-11-22 08:00:00,1589.75,1601.53,1589.75,1601.53
2023-11-22 12:00:00,1601.77,1621.16,1601.77,1621.16
2023-11-22 16:00:00,1622.57,1622.57,1621.13,1622.03
2023-11-22 20:00:00,1631.91,1649.01,1631.91,1649.01
2023-11-23 00:00:00,1666.2,1671.19,1641.26,1641.26
2023-11-23 04:00:00,1644.3,1645.7,1635.57,1640.88
2023-11-23 08:00:00,1642.2,1642.84,1639.15,1639.15
2023-11-23 12:00:00,1641.55,1643.54,1641.55,1643.54
2023-11-23 16:00:00,1636.07,1636.07,1636.07,1636.07
2023-11-23 20:00:00,1624.91,1638.67,1624.91,1638.67
2023-11-24 00:00:00,1642.88,1644.68,1641.61,1643.93
2023-11-24 04:00:00,1641.36,1649.21,1641.36,1649.21
2023-11-24 08:00:00,1643.2,1647.23,1643.2,1647.23
2023-11-24 12:00:00,1647.78,1677.58,1647.78,1677.58
2023-11-24 16:00:00,1673.17,1677.7,1669.94,1677.7
2023-11-24 20:00:00,1686.75,1686.75,1666.32,1666.32
