date,open,high,low,close
2023-11-18 04:00:00,0.080569,0.080569,0.080425,0.080425
2023-11-18 08:00:00,0.080014,0.080014,0.079621,0.079621
2023-11-18 12:00:00,0.078435,0.078435,0.078203,0.078203
2023-11-18 16:00:00,0.077507,0.078011,0.076546,0.077636
2023-11-18 20:00:00,0.077505,0.079186,0.077505,0.079186
2023-11-19 00:00:00,0.07928,0.080086,0.078308,0.078308
2023-11-19 04:00:00,0.078637,0.078637,0.078037,0.078037
2023-11-19 08:00:00,0.078462,0.078462,0.077426,0.078082
2023-11-19 12:00:00,0.078183,0.078183,0.076254,0.076254
2023-11-19 16:00:00,0.076586,0.076586,0.075592,0.075956
2023-11-19 20:00:00,0.075371,0.079534,0.075371,0.079534
2023-11-20 00:00:00,0.07933,0.082059,0.07933,0.082059
2023-11-20 04:00:00,0.082619,0.082619,0.081719,0.081719
2023-11-20 08:00:00,0.081681,0.082015,0.081297,0.081438
2023-11-20 12:00:00,0.081837,0.081837,0.080379,0.081805
2023-11-20 16:00:00,0.082701,0.089076,0.082184,0.089076
2023-11-20 20:00:00,0.090471,0.091365,0.088097,0.088097
2023-11-21 00:00:00,0.086385,0.087263,0.08618,0.087263
2023-11-21 04:00:00,0.087092,0.087114,0.086431,0.086431
2023-11-21 08:00:00,0.086393,0.086574,0.086155,0.086574
2023-11-21 12:00:00,0.08698,0.087698,0.086241,0.087698
2023-11-21 16:00:00,0.087454,0.089845,0.087041,0.089845
2023-11-21 20:00:00,0.089587,0.09064,0.089587,0.09064
2023-11-22 00:00:00,0.093004,0.094277,0.093004,0.093714
2023-11-22 04:00:00,0.092909,0.095017,0.092909,0.095017
2023-11-22 08:00:00,0.093349,0.093349,0.092809,0.093054
2023-11-22 12:00:00,0.096789,0.096789,0.096025,0.096025
2023-11-22 16:00:00,0.095877,0.096901,0.095697,0.095697
2023-11-22 20:00:00,0.095643,0.096883,0.09539,0.096883
2023-11-23 00:00:00,0.09778,0.098897,0.09778,0.097956
2023-11-23 04:00:00,0.098004,0.099981,0.097911,0.099981
2023-11-23 08:00:00,0.099601,0.099601,0.096738,0.096844
