date,open,high,low,close
2023-11-18 04:00:00,0.02118061,0.02145666,0.02115938,0.02127559
2023-11-18 08:00:00,0.02131626,0.02131626,0.02116554,0.02116554
2023-11-18 12:00:00,0.02128706,0.02128706,0.02116308,0.02116308
2023-11-18 16:00:00,0.02080981,0.02088372,0.02044493,0.02088372
2023-11-18 20:00:00,0.02072583,0.02081828,0.02070098,0.02081828
2023-11-19 00:00:00,0.02061437,0.02069191,0.02017715,0.02050002
2023-11-19 04:00:00,0.02074894,0.02074894,0.02064054,0.02073746
2023-11-19 08:00:00,0.0207348,0.0207348,0.02053118,0.0206227
2023-11-19 12:00:00,0.02062803,0.02062803,0.02049994,0.0205298
2023-11-19 16:00:00,0.02065446,0.02072989,0.0204923,0.02072989
2023-11-19 20:00:00,0.02092991,0.02093327,0.02079322,0.02093327
2023-11-20 00:00:00,0.02077738,0.02096393,0.02076075,0.02096393
2023-11-20 04:00:00,0.02115765,0.02115765,0.0209729,0.02108687
2023-11-20 08:00:00,0.02116165,0.02145322,0.02116165,0.0214254
2023-11-20 12:00:00,0.02200829,0.02259547,0.02200829,0.02207055
2023-11-20 16:00:00,0.02193784,0.02231834,0.02193784,0.02229085
2023-11-20 20:00:00,0.0222868,0.02230807,0.02218647,0.02218647
2023-11-21 00:00:00,0.02202257,0.02202257,0.02124188,0.02124188
2023-11-21 04:00:00,0.02097798,0.02125539,0.02097798,0.02125539
2023-11-21 08:00:00,0.02125066,0.02125066,0.02110682,0.02110682
2023-11-21 12:00:00,0.02127986,0.02214569,0.02127986,0.02169265
2023-11-21 16:00:00,0.02154105,0.02160724,0.0213263,0.0213263
2023-11-21 20:00:00,0.0213838,0.02159472,0.02105242,0.02105242
2023-11-22 00:00:00,0.02099876,0.02099876,0.02042635,0.02042635
2023-11-22 04:00:00,0.02038085,0.02038085,0.02016124,0.02019958
2023-11-22 08:00:00,0.02029241,0.02029241,0.02017609,0.02017609
2023-11-22 12:00:00,0.02024964,0.02187959,0.02024964,0.02072663
2023-11-22 16:00:00,0.02055139,0.02055139,0.02035665,0.02035665
2023-11-22 20:00:00,0.02034763,0.02171719,0.02034763,0.02171719
2023-11-23 00:00:00,0.02167097,0.02171176,0.02163827,0.02171176
2023-11-23 04:00:00,0.02157045,0.02157045,0.02096572,0.02096572
2023-11-23 08:00:00,0.02064302,0.02064302,0.02036729,0.02036729
2023-11-23 12:00:00,0.02033355,0.02039183,0.02026272,0.02029301
2023-11-23 16:00:00,0.02039071,0.02039071,0.0201826,0.0201826
2023-11-23 20:00:00,0.02016343,0.020208,0.02016343,0.020208
2023-11-24 00:00:00,0.02019538,0.02023394,0.02019538,0.02021673
2023-11-24 04:00:00,0.0202221,0.0202221,0.02013036,0.02018172
2023-11-24 08:00:00,0.02023198,0.02023198,0.02017389,0.02017389
2023-11-24 12:00:00,0.02026356,0.02026356,0.02010002,0.02010113
2023-11-24 16:00:00,0.0201045,0.02036233,0.0201045,0.02031265
2023-11-24 20:00:00,0.02030514,0.02071558,0.02030514,0.02062661
2023-11-25 00:00:00,0.02053103,0.020559,0.02030772,0.02030772
2023-11-25 04:00:00,0.02036546,0.02037521,0.02019978,0.02019978
2023-11-25 08:00:00,0.02033883,0.02033883,0.02013215,0.02018156
2023-11-25 12:00:00,0.02017192,0.0202308,0.02008835,0.02008835
2023-11-25 16:00:00,0.02009138,0.02009138,0.02005868,0.02005868
2023-11-25 20:00:00,0.02012983,0.02022498,0.02012983,0.02020548
2023-11-26 00:00:00,0.02022921,0.02023824,0.02020405,0.02022036
2023-11-26 04:00:00,0.02029374,0.02032241,0.02029374,0.02030179
2023-11-26 08:00:00,0.02034585,0.02036312,0.02031426,0.02031426
2023-11-26 12:00:00,0.02029107,0.02029107,0.02020244,0.02020244
2023-11-26 16:00:00,0.02032822,0.02032822,0.01996366,0.02014963
2023-11-26 20:00:00,0.02000706,0.02000784,0.01992227,0.01992227
2023-11-27 00:00:00,0.01980301,0.02015628,0.01980301,0.02014647
2023-11-27 04:00:00,0.02014345,0.0203017,0.02013372,0.0201548
2023-11-27 08:00:00,0.02009715,0.02014424,0.02008361,0.02014424
2023-11-27 12:00:00,0.02007289,0.02211367,0.02000393,0.02098404
2023-11-27 16:00:00,0.02103533,0.02124599,0.02073093,0.02103079
2023-11-27 20:00:00,0.02111651,0.02224808,0.02111651,0.02224808
